"stockId","brand","modelNumber","serialNumber","condition","boxIncluded","papersIncluded","notes","wholesalePriceUSD","paperDate","dialType","braceletType","braceletLinkCount","primaryImage","image2","image3","image4","image5","enableOffers","enableOrders","minimumOffer","shippingMethod","paymentMethod"
"18822","Patek Philippe","5940G-001","5828296/4699876","Pre-owned","false","false","","49000","","Arabic Numerals","Leather","","https://swissmadecorp.com/images/patek-philippe-complications-perpetual-calendar-446x370mm-5940g-001-18k-white-gold-mens-watch-61889.jpg","https://swissmadecorp.com/images/patek-philippe-complications-perpetual-calendar-446x370mm-5940g-001-18k-white-gold-mens-watch-35744.jpg","https://swissmadecorp.com/images/patek-philippe-complications-perpetual-calendar-446x370mm-5940g-001-18k-white-gold-mens-watch-29762.jpg","https://swissmadecorp.com/images/patek-philippe-complications-perpetual-calendar-446x370mm-5940g-001-18k-white-gold-mens-watch-11764.jpg","https://swissmadecorp.com/images/patek-philippe-complications-perpetual-calendar-446x370mm-5940g-001-18k-white-gold-mens-watch-95194.jpg","false","false","","",""
"18824","Patek Philippe","5006G","1342299","Pre-owned","true","true","","18500","OPEN","No Hour Marks","Leather","","https://swissmadecorp.com/images/patek-philippe-calatrava-33mm-5006g-18k-white-gold-womens-watch-sk6BReCYcJ.jpg","","","","","false","false","","",""
"18825","Cartier","WGTA0212","4567137278EY","Pre-owned","false","true","","8800","2025","Roman Numerals","Leather","","https://swissmadecorp.com/images/cartier-tank-louis-165x24mm-wgta0212-18k-yellow-gold-mens-watch-NtlQpkDAMg.jpg","","","","","false","false","","",""
"18826","Cartier","W2009251","2788625725QX","Pre-owned","false","true","","8400","2022","Roman Numerals","Leather","","https://swissmadecorp.com/images/cartier-santos-dumont-w2009251-31709.jpg","","","","","false","false","","",""
"18827","Cartier","W1560017","3280774530RX","Pre-owned","false","false","","13200","2018","Roman Numerals","Leather","","https://swissmadecorp.com/images/cartier-tank-louis-xl-40x32mm-w1560017-18k-rose-gold-mens-watch-SzcPR99wCU.jpg","https://swissmadecorp.com/images/cartier-tank-louis-xl-40x32mm-w1560017-18k-rose-gold-mens-watch-UrIdM6rsV6.jpg","https://swissmadecorp.com/images/cartier-tank-louis-xl-40x32mm-w1560017-18k-rose-gold-mens-watch-Ss4Ke2W5Ab.jpg","https://swissmadecorp.com/images/cartier-tank-louis-xl-40x32mm-w1560017-18k-rose-gold-mens-watch-fAf0OHAesD.jpg","https://swissmadecorp.com/images/cartier-tank-louis-xl-40x32mm-w1560017-18k-rose-gold-mens-watch-mVmAS0vICF.jpg","false","false","","",""
"18828","Cartier","WH100751","2650104077QX","Pre-owned","false","true","","15400","2022","Roman Numerals","Leather","","https://swissmadecorp.com/images/cartier-santos-dumont-446x346mm-2650-18k-rose-gold-unisex-watch-78262.jpg","","","","","false","false","","",""
"18829","Rolex","6621","W066896","Pre-owned","false","false","","7700","1995","Non-Numeric Hour Marks","Leather","","https://swissmadecorp.com/images/rolex-cellini-26mm-6621-18k-white-gold-womens-watch-JJz7Qprk2m.jpg","","","","","false","false","","",""
"18830","Cartier","W2607456","250345878TX","Pre-owned","false","true","","6450","2014","Roman Numerals","Leather","","https://swissmadecorp.com/images/cartier-tank-americaine-19x348mm-w2607456-18k-rose-gold-unisex-watch-kXr7UzC9C7.jpg","","","","","false","false","","",""
"18831","Cartier","WE800531","2977129301MX","Pre-owned","false","true","","5550","2013","Roman Numerals","Leather","","https://swissmadecorp.com/images/cartier-love-23mm-we800531-18k-yellow-gold-womens-watch-4WE8D1JaaJ.jpg","","","","","false","false","","",""
"18832","Cartier","WT000730","261169765CE","Pre-owned","false","true","","4300","","No Hour Marks","Leather","","https://swissmadecorp.com/images/cartier-declaration-16mm-wt000730-stainless-steel-womens-watch-e3CZgmL8HU.jpg","https://swissmadecorp.com/images/cartier-declaration-16mm-wt000730-stainless-steel-womens-watch-HYcfHCFxPr.jpg","https://swissmadecorp.com/images/cartier-declaration-16mm-wt000730-stainless-steel-womens-watch-F6nh6C0NPF.jpg","","","false","false","","",""
"18834","Cartier","WH100751","2650823378CE","Pre-owned","false","true","","15350","2019","Roman Numerals","Leather","","https://swissmadecorp.com/images/cartier-santos-dumont-446x346mm-2650-18k-rose-gold-unisex-watch-78262.jpg","","","","","false","false","","",""
"18836","Cartier","W1529756","2441134958RX","Pre-owned","false","true","","9200","2017","Roman Numerals","Leather","","https://swissmadecorp.com/images/cartier-tank-louis-25x33mm-w1529756-18k-yellow-gold-unisex-watch-eLCmKBPm71.jpg","https://swissmadecorp.com/images/cartier-tank-louis-25x33mm-w1529756-18k-yellow-gold-unisex-watch-TgF5CYA4qx.jpg","https://swissmadecorp.com/images/cartier-tank-louis-25x33mm-w1529756-18k-yellow-gold-unisex-watch-qBPyG2xFj5.jpg","https://swissmadecorp.com/images/cartier-tank-louis-25x33mm-w1529756-18k-yellow-gold-unisex-watch-KqlhUlJ9TW.jpg","https://swissmadecorp.com/images/cartier-tank-louis-25x33mm-w1529756-18k-yellow-gold-unisex-watch-BDyreJXLpZ.jpg","false","false","","",""
"18837","Rolex","16234","K336499","Pre-owned","true","true","","9500","2002","Non-Numeric Hour Marks","Jubilee","","https://swissmadecorp.com/images/rolex-datejust-36mm-16234-stainless-steel-unisex-watch-lOlVrKnseX.jpg","","","","","false","false","","",""
"18838","Van Cleef & Arpels","136674","HH56308","Pre-owned","false","false","","18800","","Digital","18K Yellow Gold","","https://swissmadecorp.com/images/van-cleef-arpels-alhambra-26x26mm-136674-18k-yellow-gold-womens-watch-8tzZsB3mG3.jpg","","","","","false","false","","",""
"18839","Vacheron Constantin","MCMLXXII","756703","Pre-owned","false","true","","8550","","Roman Numerals","Leather","","https://swissmadecorp.com/images/vacheron-constantin-vc-235x33mm-mcmlxxii-18k-white-gold-unisex-watch-xD5dy4X8AH.jpg","","","","","false","false","","",""
"18844","Cartier","W7100036","3389465965RX","Pre-owned","false","false","","6500","","Roman Numerals","18K Rose Gold/Stainless Steel","","https://swissmadecorp.com/images/cartier-calibre-de-cartier-42mm-w7100036-18k-rose-goldstainless-steel-mens-watch-l6rIX26j2d.jpg","","","","","false","false","","",""
"18845","Cartier","W31058M7","2475823068UF","Pre-owned","false","false","","3500","","Arabic Numerals","Stainless Steel","","https://swissmadecorp.com/images/cartier-pasha-35mm-w31058m7-stainless-steel-unisex-watch-fEy2jShvwW.jpg","","","","","false","false","","",""
"18846","Omega","2511.81.00","58169737","Pre-owned","false","false","","1600","","Non-Numeric Hour Marks","Stainless Steel","","https://swissmadecorp.com/images/omega-seamaster-3625mm-25118100-stainless-steel-unisex-watch-IaA0EWCL7r.jpg","","","","","false","false","","",""
"18850","Omega","196.0316","53468282","Vintage","false","false","","","","Arabic Numerals","Stainless Steel","","https://swissmadecorp.com/images/omega-vintage-32mm-1960316-18k-yellow-goldstainless-steel-unisex-watch-7BwN0VcElS.jpg","","","","","false","false","","",""
"18851","Omega"," 4330.13.00","53785590","Vintage","false","true","","","","Arabic Numerals","Stainless Steel","","https://swissmadecorp.com/images/omega-de-ville-32mm-43301300-18k-yellow-goldstainless-steel-unisex-watch-66lJz9Gi8B.jpg","","","","","false","false","","",""
"18852","Omega","196.0316","04330","Vintage","false","false","","","","Non-Numeric Hour Marks","Stainless Steel","","https://swissmadecorp.com/images/omega-de-ville-32mm-1960316-18k-yellow-goldstainless-steel-unisex-watch-a2J5Cq9KP8.jpg","","","","","false","false","","",""
"18853","Rolex","126603","ZV412611","Pre-owned","true","true","","17000","2023","Non-Numeric Hour Marks","Oyster","","https://swissmadecorp.com/images/rolex-sea-dweller-126603-77170.jpg","","","","","false","false","","",""
"18854","Rolex","116234","H610W590","Pre-owned","false","false","","8500","2011-Present","Roman Numerals","Oyster","","https://swissmadecorp.com/images/rolex-datejust-116234-39400.jpg","","","","","false","false","","",""
"18855","Rolex","116234","M0561370","Pre-owned","true","true","","9000","2016","No Hour Marks","Oyster","","https://swissmadecorp.com/images/rolex-datejust-116234-83907.jpg","","","","","false","false","","",""
"18856","Omega","2581.31.00","57477573","Pre-owned","false","false","","","","No Hour Marks","Stainless Steel","","https://swissmadecorp.com/images/omega-seamaster-25mm-25813100-silver-womens-watch-4iU2URVBEC.jpg","","","","","false","false","","",""
"18857","Cartier","WE100951","2404MG316414","Pre-owned","true","true","","14500","","Roman Numerals","18K White Gold","","https://swissmadecorp.com/images/cartier-tank-francaise-22mmx24mm-we100951-18k-white-gold-unisex-watch-kMKdBUENMx.jpg","","","","","false","false","","",""
"18858","Omega","25812000","54562481","Pre-owned","false","false","","","","No Hour Marks","Stainless Steel","","https://swissmadecorp.com/images/omega-seamaster-26mm-25812000-silver-womens-watch-H369YYvxTw.jpg","","","","","false","false","","",""
"18859","Panerai","PAM00104","H3036/3300","Pre-owned","true","true","","4000","2006","Arabic Numerals","Rubber","","https://swissmadecorp.com/images/panerai-luminor-marina-43mm-pam00104-stainless-steel-mens-watch-95550.jpg","","","","","false","false","","",""
"18861","Cartier","W2607456","250381789QX","Pre-owned","false","false","","6700","","Roman Numerals","Leather","","https://swissmadecorp.com/images/cartier-tank-americaine-35mmx19mm-w2607456-18k-rose-gold-womens-watch-d8EH4Fh160.jpg","","","","","false","false","","",""
"18862","Cartier","W660022I","2835184626LX","Pre-owned","false","false","","6300","","Roman Numerals","Stainless Steel","","https://swissmadecorp.com/images/cartier-la-dona-27mm-w660022i-stainless-steel-womens-watch-33796.jpg","","","","","false","false","","",""
"18863","Cartier","W62016V3","2675228375BB","Pre-owned","false","false","","4600","","Roman Numerals","Stainless Steel","","https://swissmadecorp.com/images/cart-roadster-2675-66557.jpg","","","","","false","false","","",""
"18864","Cartier","W7100015","3389471746RX","Pre-owned","false","false","","5000","","Roman Numerals","Stainless Steel","","https://swissmadecorp.com/images/cartier-calibre-de-cartier-42mm-w7100015-stainless-steel-unisex-watch-Tv9gB0N1Cs.jpg","https://swissmadecorp.com/images/cartier-calibre-de-cartier-42mm-w7100015-stainless-steel-unisex-watch-h4bW7j30OM.jpg","https://swissmadecorp.com/images/cartier-calibre-de-cartier-42mm-w7100015-stainless-steel-unisex-watch-2kEzOtwIkb.jpg","https://swissmadecorp.com/images/cartier-calibre-de-cartier-42mm-w7100015-stainless-steel-unisex-watch-RjIjtZ6yuf.jpg","","false","false","","",""
"18865","Cartier","W2CL0004","3867758345VX","Pre-owned","false","true","","5600","","Roman Numerals","18K Rose Gold/Stainless Steel","","https://swissmadecorp.com/images/cartier-cle-de-cartier-31mm-w2cl0004-18k-rose-goldstainless-steel-unisex-watch-35661.jpg","","","","","false","false","","",""
"18866","Cartier","W6800151","2886122737LX","Pre-owned","false","false","","6000","","Roman Numerals","Leather","","https://swissmadecorp.com/images/cartier-ronde-louis-36mm-w6800251-18k-rose-gold-unisex-watch-z06VUBh2lI.jpg","","","","","false","false","","",""
"18867","Cartier","W25064Z5","2698509563TX","Pre-owned","false","true","","5050","2014","Roman Numerals","Stainless Steel","","https://swissmadecorp.com/images/cartier-santos-20mm-w25064z5-stainless-steel-womens-watch-5OlRNDq47E.jpg","","","","","false","false","","",""
"18868","IWC","IW3750","2600887","Pre-owned","false","false","","13500","","Arabic Numerals","Leather","","https://swissmadecorp.com/images/iwc-da-vinci-perpetual-rattrapante-385mm-iw3751-07-18k-yellow-gold-mens-watch-78603.jpg","https://swissmadecorp.com/images/iwc-da-vinci-perpetual-rattrapante-385mm-iw3751-07-18k-yellow-gold-mens-watch-90813.jpg","https://swissmadecorp.com/images/iwc-da-vinci-perpetual-rattrapante-385mm-iw3751-07-18k-yellow-gold-mens-watch-30912.jpg","","","false","false","","",""
"18869","Girard Perregaux","25882-52-121-BB6B","N 57","Pre-owned","true","true","","15500","2014","Arabic Numerals","Leather","","https://swissmadecorp.com/images/girard-perregaux-vintage-1945-36x49mm-25882-52-121-bb6b-18k-rose-gold-mens-watch-KYlDAkwc3D.jpg","","","","","false","false","","",""
"18870","Tiffany & Co","CT60","151150043","Pre-owned","false","false","","13500","","Arabic Numerals","Leather","","https://swissmadecorp.com/images/tiffany-co-annual-calendar-40mm-ct60-18k-rose-gold-mens-watch-QmWwFYTCw5.jpg","https://swissmadecorp.com/images/tiffany-co-annual-calendar-40mm-ct60-18k-rose-gold-mens-watch-PPAUW9kYuN.jpg","","","","false","false","","",""
"18871","Audemars Piguet","26320ST.OO1220ST.01","I57285","Pre-owned","true","true","","37500","2015","Non-Numeric Hour Marks","Stainless Steel","","https://swissmadecorp.com/images/audemars-piguet-royak-oak-26320stoo1220st01-89417.jpg","","","","","false","false","","",""
"18873","Cartier","W5200002","3168751918TX","Pre-owned","false","true","","6700","2022","Roman Numerals","Leather","","https://swissmadecorp.com/images/cartier-tank-solo-31x24mm-w5200002-18k-yellow-goldstainless-steel-womens-watch-5Xtt1IcK3S.jpg","","","","","false","false","","",""
"18874","Cartier","W2CL0002","3850348235VX","Pre-owned","false","true","","5650","","Roman Numerals","18K Rose Gold/Stainless Steel","","https://swissmadecorp.com/images/cartier-cle-de-cartier-40mm-w2cl0002-18k-rose-goldstainless-steel-mens-watch-i0qAd1zkah.jpg","","","","","false","false","","",""
"18875","Cartier","WE800631","297787634MX","Pre-owned","false","false","","6100","","Roman Numerals","Satin","","https://swissmadecorp.com/images/cartier-love-23mm-we800631-18k-rose-gold-womens-watch-frFwAQq7Bf.jpg","","","","","false","false","","",""
"18876","Cartier","W1018855","2742873852MX","Pre-owned","false","true","","7400","2022","Roman Numerals","Leather","","https://swissmadecorp.com/images/cartier-tank-solo-w5200004-41579.jpg","","","","","false","false","","",""
"18877","Cartier","WE800731","3016119463LX","Pre-owned","false","false","","5700","","Roman Numerals","Satin","","https://swissmadecorp.com/images/cartier-love-23mm-we800831-18k-yellow-gold-womens-watch-ShS8ZAqG2n.jpg","","","","","false","false","","",""
"18879","Cartier","W1018855","2742837183MX","Pre-owned","false","true","","7250","2017","Roman Numerals","Leather","","https://swissmadecorp.com/images/cartier-tank-solo-35x27mm-w1018855-18k-yellow-gold-womens-watch-QUFI7WBZcY.jpg","","","","","false","false","","",""
"18880","Cartier","WSTA0020","3666489659WX","Pre-owned","false","false","","6250","","Roman Numerals","Leather","","https://swissmadecorp.com/images/cartier-tank-chronograph-34x44mm-wsta0020-stainless-steel-mens-watch-d1H896fPj1.jpg","","","","","false","false","","",""
"18881","Cartier","WG200246","2357CC771851","Pre-owned","false","false","","7000","","Non-Numeric Hour Marks","Leather","","https://swissmadecorp.com/images/cartier-trinity-268mm-wg200246-18k-yellow-goldstainless-steel-womens-watch-MxAubZtH86.jpg","","","","","false","false","","",""
"18882","Cartier","W2601556","1710260380CD","Pre-owned","false","true","","7300","","Roman Numerals","Leather","","https://swissmadecorp.com/images/cartier-tank-americaine-19mmx35mm-w2601556-18k-yellow-gold-womens-watch-ipFZrhzqGs.jpg","","","","","false","false","","",""
"18883","Cartier","W5200024","501265XX","Pre-owned","false","false","3168501265XX","6500","","Roman Numerals","Leather","","https://swissmadecorp.com/images/cartier-tank-solo-24x31mm-w5200024-18k-yellow-goldstainless-steel-womens-watch-n9SGhrTrJX.jpg","","","","","false","false","","",""
"18884","Cartier","W69008Z3","3005185025NX","Pre-owned","false","false","","6350","","Roman Numerals","18K Yellow Gold/Stainless Steel","","https://swissmadecorp.com/images/cartier-ballon-bleu-36mm-w69008z3-18k-yellow-goldstainless-steel-unisex-watch-72572.jpg","","","","","false","false","","",""
"18886","Rolex","69173","8945687","Pre-owned","false","false","","5500","","Non-Numeric Hour Marks","Jubilee","","https://swissmadecorp.com/images/rolex-datejust-26mm-69173-stainless-steel-womens-watch-glyD8WDw3f.jpg","","","","","false","false","","",""
"18887","Cartier","W1556224","355238","Pre-owned","false","true","","23750","2019","Roman Numerals","Leather","","https://swissmadecorp.com/images/cartier-rotonde-mystery-42mm-w1556224-18k-white-gold-mens-watch-18953.jpg","","","","","false","false","","",""
"18888","Rolex","69178","N396755","Pre-owned","false","false","","11600","1991","Non-Numeric Hour Marks","President","","https://swissmadecorp.com/images/rolex-datejust-26mm-69178-18k-yellow-gold-womens-watch-IQTBvT9Lis.jpg","","","","","false","false","","",""
"18889","Rolex","6917","3177619","Pre-owned","false","false","","10500","","Non-Numeric Hour Marks","18K Yellow Gold","","https://swissmadecorp.com/images/rolex-datejust-26mm-6917-18k-yellow-gold-womens-watch-zcDXYqDBmz.jpg","","","","","false","false","","",""
"18892","Cartier","WD3017HX","C101292","Pre-owned","false","false","Sn: 1296 C101292","","","Roman Numerals","18K White Gold","","","","","","","false","false","","",""
"18893","Rolex","16623","95K940G6","Pre-owned","false","true","","16500","2011","Non-Numeric Hour Marks","Oyster","","https://swissmadecorp.com/images/rolex-yacht-master-40mm-16623-18k-yellow-goldstainless-steel-mens-watch-ANZ41e7CGk.jpg","","","","","false","false","","",""
"18894","Rolex","16700","U344297","Pre-owned","false","true","","13500","1998","Non-Numeric Hour Marks","Oyster","","https://swissmadecorp.com/images/rolex-gmt-master-ii-40mm-16700-stainless-steel-mens-watch-TNltAU4uDO.jpg","","","","","false","false","","",""
"18895","Audemars Piguet","15123bc.z.0001cr.01","F36223","Pre-owned","false","false","","23500","","Non-Numeric Hour Marks","Leather","","https://swissmadecorp.com/images/audemars-piguet-jules-36mm-15123bcz0001cr01-18k-white-gold-womens-watch-dJSeoLhPAB.jpg","","","","","false","false","","",""
"18896","Rolex","226570","L7Q99641","New","true","true","","14500","2026","Non-Numeric Hour Marks","Oyster","","https://swissmadecorp.com/images/rolex-explorer-ii-226570-42270.jpg","","","","","false","false","","",""
"18897","Rolex","126231","H79052C5","Unworn","true","true","","20000","2026","Non-Numeric Hour Marks","Jubilee","","https://swissmadecorp.com/images/rolex-datejust-36mm-126231-stainless-steel-unisex-watch-LBoKjiie5O.jpg","","","","","false","false","","",""
"18898","Rolex","126622","3DW66440","Unworn","true","true","","18500","2026","Non-Numeric Hour Marks","Stainless Steel","","https://swissmadecorp.com/images/rolex-yacht-master-126622-84845.jpg","","","","","false","false","","",""
"18899","Audemars Piguet","Vintage","13568","Pre-owned","false","false","","11500","","Non-Numeric Hour Marks","18K Yellow Gold","","https://swissmadecorp.com/images/audemars-piguet-vintage-28mm-vintage-18k-yellow-gold-womens-watch-wrzHCxG8ay.jpg","","","","","false","false","","",""
