id,title,description,link,image_link,availability,price,google_product_category,brand,MPN,identifier_​exists,condition,age_group,color,gender,material,shipping,tax
14105,"Cartier Ronde Louis 42mm WR007003 18K White Gold Unisex Watch","Pre-owned  Cartier Ronde Louis 42mm WR007003 leather strap, 18k white gold bezel, on white face watch.",https://swissmadecorp.com/product-details/cartier-ronde-louis-wr007003-white-korzs-60050,https://swissmadecorp.com/images/cartier-ronde-louis-42mm-3289-18k-white-gold-unisex-watch-0.jpg,"in stock","36050.00 USD",201,Rolex,WR007003,false,used,adult,White,female,"18K White Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
14107,"Cartier Baignoire 32x43mm WB520005 18K Rose Gold Womens Watch","Pre-owned  Cartier Baignoire 32x43mm WB520005 satin strap, 18k rose gold bezel, on silver face watch.",https://swissmadecorp.com/product-details/cartier-baignoire-wb520005-silver-kgrzs-59462,https://swissmadecorp.com/images/cartier-baignoire-wb520005-47186.jpg,"in stock","20085.00 USD",201,Rolex,WB520005,false,used,adult,Silver,female,"18K Rose Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
14188,"Vacheron Constantin Patrimony 32mm 31039/000j-3 18K Yellow Gold Unisex Watch","Pre-owned  Vacheron Constantin Patrimony 32mm 31039/000j-3 leather strap, 18k yellow gold bezel, on white face watch.",https://swissmadecorp.com/product-details/vacheron-constantin-patrimony-31039-000j-3-white-nkzs-39901,https://swissmadecorp.com/images/vacheron-constantin-patrimony-32mm-31039000j-3-18k-yellow-gold-unisex-watch-kg4mC1UEfN.jpg,"in stock","6180.00 USD",201,Rolex,31039/000j-3,false,used,adult,White,female,"18K Yellow Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
14111,"Rolex Datejust 28mm 279173 18K Yellow Gold/Stainless Steel Womens Watch","Pre-owned  Rolex Datejust 28mm 279173 jubilee strap, 18k yellow gold/stainless steel bezel, on champagne stick face watch.",https://swissmadecorp.com/product-details/rolex-datejust-279173-champagne-stick-erzs-78536,https://swissmadecorp.com/images/rolex-datejust-28mm-279173-18k-yellow-goldstainless-steel-womens-watch-50171.jpg,"in stock","12360.00 USD",201,Rolex,279173,false,used,adult,"Champagne Stick",female,"18K Yellow Gold/Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
14114,"Rolex Day-Date 36mm 18038 18K Yellow Gold Mens Watch","Pre-owned  Rolex DayDate 36mm 18038 president strap, 18k yellow gold bezel, on champagne stick face watch.",https://swissmadecorp.com/product-details/rolex-day-date-18038-champagne-stick-karaz-49507,https://swissmadecorp.com/images/rolex-day-date-18038-46575.jpg,"in stock","14987.00 USD",201,Rolex,18038,false,used,adult,"Champagne Stick",female,"18K Yellow Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
14115,"Rolex Submariner 40mm 116610LN Stainless Steel Mens Watch","Pre-owned  Rolex Submariner 40mm 116610LN oyster strap, stainless steel bezel, on black face watch.",https://swissmadecorp.com/product-details/rolex-submariner-116610ln-black-xazr-90603,https://swissmadecorp.com/images/rolex-submariner-116610ln-34952.jpg,"in stock","12875.00 USD",201,Rolex,116610LN,false,used,adult,Black,female,"Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
14117,"Rolex Date 34mm 115200 Stainless Steel Mens Watch","Pre-owned  Rolex Date 34mm 115200 oyster strap, stainless steel bezel, on black face watch.",https://swissmadecorp.com/product-details/rolex-date-115200-black-gkra-59371,https://swissmadecorp.com/images/rolex-datejust-115200-16626.jpg,"in stock","6953.00 USD",201,Rolex,115200,false,used,adult,Black,female,"Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
14121,"Rolex Submariner 40mm 16613 18K Yellow Gold/Stainless Steel Mens Watch","Pre-owned  Rolex Submariner 40mm 16613 oyster strap, 18k yellow gold/stainless steel bezel, on slate diamond face watch.",https://swissmadecorp.com/product-details/rolex-submariner-16613-slate-diamond-xlra-88924,https://swissmadecorp.com/images/rolex-submariner-40mm-16613-18k-yellow-goldstainless-steel-mens-watch-28279.jpg,"in stock","13133.00 USD",201,Rolex,16613,false,used,adult,"Slate Diamond",female,"18K Yellow Gold/Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
14122,"Rolex Milgauss 40mm 116400GV Stainless Steel Mens Watch","Pre-owned  Rolex Milgauss 40mm 116400GV oyster strap, stainless steel bezel, on black/green face watch.",https://swissmadecorp.com/product-details/rolex-milgauss-116400gv-black-green-ezra-69018,https://swissmadecorp.com/images/rolex-milgauss-116400gv-17254.jpg,"in stock","10815.00 USD",201,Rolex,116400GV,false,used,adult,Black/Green,female,"Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
14152,"Rolex Day Date 40mm 228238 18K Yellow Gold Mens Watch","New / Unworn  Rolex Day Date 40mm 228238 president strap, 18k yellow gold bezel, on silver roman face watch.",https://swissmadecorp.com/product-details/rolex-day-date-228238-silver-roman-nizsz-33527,https://swissmadecorp.com/images/rolex-day-date-40mm-228238-18k-yellow-gold-mens-watch-30500.jpg,"in stock","43260.00 USD",201,Rolex,228238,false,new,adult,"Silver Roman",female,"18K Yellow Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
14153,"Rolex Day-Date 41mm 218235 18K Rose Gold Mens Watch","Pre-owned  Rolex DayDate 41mm 218235 president strap, 18k rose gold bezel, on pink roman face watch.",https://swissmadecorp.com/product-details/rolex-day-date-218235-pink-roman-iezsz-41033,https://swissmadecorp.com/images/rolex-day-date-41mm-218235-18k-rose-gold-mens-watch-jCEUsfeTxK.jpg,"in stock","39655.00 USD",201,Rolex,218235,false,used,adult,"Pink Roman",female,"18K Rose Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
14156,"Rolex Submariner 40mm 116610LN Stainless Steel Mens Watch","Pre-owned  Rolex Submariner 40mm 116610LN oyster strap, stainless steel bezel, on black face watch.",https://swissmadecorp.com/product-details/rolex-submariner-116610ln-black-xorz-13246,https://swissmadecorp.com/images/rolex-submariner-116610ln-34952.jpg,"in stock","12875.00 USD",201,Rolex,116610LN,false,used,adult,Black,female,"Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
14158,"Rolex Submariner 40mm 16610 Stainless Steel Mens Watch","Pre-owned  Rolex Submariner 40mm 16610 oyster strap, stainless steel bezel, on black face watch.",https://swissmadecorp.com/product-details/rolex-submariner-16610-black-lzsz-73499,https://swissmadecorp.com/images/rolex-submariner-40mm-16610-stainless-steel-mens-watch-YKRlzUSZfO.jpg,"in stock","10815.00 USD",201,Rolex,16610,false,used,adult,Black,female,"Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
14161,"Rolex GMT-MASTER 40mm 16700 Stainless Steel Mens Watch","Pre-owned  Rolex GMTMASTER 40mm 16700 oyster strap, stainless steel bezel, on black face watch.",https://swissmadecorp.com/product-details/rolex-gmt-master-16700-black-xirz-50496,https://swissmadecorp.com/images/rolex-gmt-master-40mm-16700-stainless-steel-mens-watch-f1E9UXTuVc.jpg,"in stock","14935.00 USD",201,Rolex,16700,false,used,adult,Black,female,"Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
14169,"Jaeger-LeCoultre Reverso 26x42mm 70.1.54 18K Yellow Gold Unisex Watch","Pre-owned  Jaeger-LeCoultre Reverso 26x42mm 70.1.54 18k yellow gold strap, 18k yellow gold bezel, on silver face watch.",https://swissmadecorp.com/product-details/jaeger-lecoultre-reverso-70-1-54-silver-xrzs-23045,https://swissmadecorp.com/images/jaeger-lecoultre-reverso-26x42mm-70154-18k-yellow-gold-unisex-watch-GHA7XKz2Rk.jpg,"in stock","16480.00 USD",201,Rolex,70.1.54,false,used,adult,Silver,female,"18K Yellow Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
14171,"Breguet Marine Chronograph 42mm 5827BB/12/5ZU 18K White Gold Mens Watch","Pre-owned  Breguet Marine Chronograph 42mm 5827BB/12/5ZU rubber strap, 18k white gold bezel, on silver face watch.",https://swissmadecorp.com/product-details/breguet-marine-chronograph-5827bb-12-5zu-silver-karzs-80255,https://swissmadecorp.com/images/breguet-marine-chronograph-42mm-5827bb125zu-18k-white-gold-mens-watch-lx34JKiRw6.jpg,"in stock","18025.00 USD",201,Rolex,5827BB/12/5ZU,false,used,adult,Silver,female,"18K White Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
14174,"Omega Speedmaster  39mm 35105000 Stainless Steel Mens Watch","Pre-owned  Omega Speedmaster  39mm 35105000 leather strap, stainless steel bezel, on black face watch.",https://swissmadecorp.com/product-details/omega-speedmaster-35105000-black-klrz-97292,https://swissmadecorp.com/images/omega-speedmaster-39mm-35105000-stainless-steel-mens-watch-obZefadykK.jpg,"in stock","4378.00 USD",201,Rolex,35105000,false,used,adult,Black,female,"Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
14178,"Piaget Polo 38mm P10114 18K White Gold Unisex Watch","Pre-owned  Piaget Polo 38mm P10114 18k white gold strap, 18k white gold bezel, on silver meteorite face watch.",https://swissmadecorp.com/product-details/piaget-polo-p10114-silver-meteorite-xirz-28127,https://swissmadecorp.com/images/piaget-polo-38mm-p10114-18k-white-gold-unisex-watch-aYrf6OST89.jpg,"in stock","16995.00 USD",201,Rolex,P10114,false,used,adult,"Silver Meteorite",female,"18K White Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
14181,"Cartier  Santos De Cartier Large 40MMmm WSSA0030 Stainless Steel Unisex Watch","Pre-owned  Cartier  Santos De Cartier Large 40MMmm WSSA0030 stainless steel strap, stainless steel bezel, on blue face watch.",https://swissmadecorp.com/product-details/cartier-santos-de-cartier-large-wssa0030-blue-rzsz-65216,https://swissmadecorp.com/images/cartier-santos-de-cartier-large-40mm-wssa0030-stainless-steel-unisex-watch-6S3N2eGwGK.jpg,"in stock","7468.00 USD",201,Rolex,WSSA0030,false,used,adult,Blue,female,"Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
14184,"Breitling Chronomat 44mm C13356 18K Rose Gold/Stainless Steel Mens Watch","Pre-owned  Breitling Chronomat 44mm C13356 18k rose gold/stainless steel strap, 18k rose gold/stainless steel bezel, on white face watch.",https://swissmadecorp.com/product-details/breitling-chronomat-c13356-white-nrzs-71489,https://swissmadecorp.com/images/breitling-chronomat-44mm-c13356-18k-rose-goldstainless-steel-mens-watch-p0wJwAqWA3.jpg,"in stock","6695.00 USD",201,Rolex,C13356,false,used,adult,White,female,"18K Rose Gold/Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
14185,"Piaget Polo 38mm P10241 18K Yellow Gold Unisex Watch","Pre-owned  Piaget Polo 38mm P10241 18k yellow gold strap, 18k yellow gold bezel, on silver face watch.",https://swissmadecorp.com/product-details/piaget-polo-p10241-silver-kazsz-43203,https://swissmadecorp.com/images/piaget-polo-38mm-p10241-18k-yellow-gold-unisex-watch-1xqr38MXRJ.jpg,"in stock","18025.00 USD",201,Rolex,P10241,false,used,adult,Silver,female,"18K Yellow Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
14189,"Breguet Heritage  28x39mm 3670 18K Yellow Gold Mens Watch","Pre-owned  Breguet Heritage  28x39mm 3670 leather strap, 18k yellow gold bezel, on silver face watch.",https://swissmadecorp.com/product-details/breguet-heritage-3670-silver-nrzs-96995,https://swissmadecorp.com/images/breguet-heritage-28x39mm-3670-18k-yellow-gold-mens-watch-nTRZBl3qXL.jpg,"in stock","7004.00 USD",201,Rolex,3670,false,used,adult,Silver,female,"18K Yellow Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
14191,"Rolex Datejust 36mm 16233 18K Yellow Gold/Stainless Steel Mens Watch","Pre-owned  Rolex Datejust 36mm 16233 jubilee strap, 18k yellow gold/stainless steel bezel, on silver face watch.",https://swissmadecorp.com/product-details/rolex-datejust-116233-silver-girz-66801,https://swissmadecorp.com/images/rolex-datejust-36mm-16233-18k-yellow-goldstainless-steel-mens-watch-XaJumKzXWE.jpg,"in stock","6180.00 USD",201,Rolex,16233,false,used,adult,Silver,female,"18K Yellow Gold/Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
14192,"Patek Philippe Calatrava 25.5mm 3338/2 18K White Gold Womens Watch","Pre-owned  Patek Philippe Calatrava 25.5mm 3338/2 18k white gold strap, 18k white gold bezel, on silver face watch.",https://swissmadecorp.com/product-details/patek-philippe-calatrava-3338-2-silver-gzsz-25151,https://swissmadecorp.com/images/patek-philippe-calatrava-255mm-33382-18k-white-gold-womens-watch-oFwtVwGMoX.jpg,"in stock","8240.00 USD",201,Rolex,3338/2,false,used,adult,Silver,female,"18K White Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
14193,"Rolex Cellini 26mm 6621 18K Yellow Gold Womens Watch","Pre-owned  Rolex Cellini 26mm 6621 18k yellow gold strap, 18k yellow gold bezel, on ivory  face watch.",https://swissmadecorp.com/product-details/rolex-cellini-6621-ivory-gixz-29922,https://swissmadecorp.com/images/rolex-cellini-26mm-6621-18k-yellow-gold-womens-watch-ajziX6vbMA.jpg,"in stock","5665.00 USD",201,Rolex,6621,false,used,adult,"Ivory ",female,"18K Yellow Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
14196,"Patek Philippe Calatrava 33.5mm 5022J 18K Yellow Gold Mens Watch","Pre-owned  Patek Philippe Calatrava 33.5mm 5022J leather strap, 18k yellow gold bezel, on white face watch.",https://swissmadecorp.com/product-details/patek-philippe-calatrava-5022j-white-earz-45361,https://swissmadecorp.com/images/patek-philippe-calatrava-335mm-5022j-18k-yellow-gold-mens-watch-CAabEIHEoS.jpg,"in stock","13390.00 USD",201,Rolex,5022J,false,used,adult,White,female,"18K Yellow Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
14201,"Patek Philippe Calatrava 36mm 5119G-001 18K White Gold Mens Watch","Pre-owned  Patek Philippe Calatrava 36mm 5119G-001 leather strap, 18k white gold bezel, on white face watch.",https://swissmadecorp.com/product-details/patek-philippe-calatrava-5119g-001-white-kakzs-26266,https://swissmadecorp.com/images/patek-philippe-calatrava-5119g-001-37352.jpg,"in stock","15965.00 USD",201,Rolex,5119G-001,false,used,adult,White,female,"18K White Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
14208,"Cartier Ronde Louis 42mm WR007002 18K White Gold Unisex Watch","Pre-owned  Cartier Ronde Louis 42mm WR007002 leather strap, 18k white gold bezel, on silver face watch.",https://swissmadecorp.com/product-details/cartier-ronde-louis-wr007002-silver-eirz-88439,https://swissmadecorp.com/images/cartier-ronde-louis-42mm-wr007002-18k-white-gold-unisex-watch-23628.jpg,"in stock","14935.00 USD",201,Rolex,WR007002,false,used,adult,Silver,female,"18K White Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
14209,"Jaeger-LeCoultre Master Calendar Meteorite 39mm Q1558421 Stainless Steel Mens Watch","Pre-owned  Jaeger-LeCoultre Master Calendar Meteorite 39mm Q1558421 leather strap, stainless steel bezel, on ruthenium meteorite face watch.",https://swissmadecorp.com/product-details/jaeger-lecoultre-master-calendar-meteorite-q1558421-ruthenium-meteorite-oezs-19068,https://swissmadecorp.com/images/jaeger-lecoultre-master-calendar-meteorite-39mm-q1558421-18k-rose-gold-mens-watch-79590.jpg,"in stock","10815.00 USD",201,Rolex,Q1558421,false,used,adult,"Ruthenium Meteorite",female,"Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
14213,"Cartier Calibre 43mm W2CA0008 Stainless Steel Mens Watch","Pre-owned  Cartier Calibre 43mm W2CA0008 rubber strap, stainless steel bezel, on blue face watch.",https://swissmadecorp.com/product-details/cartier-calibre-w2ca0008-blue-gxzs-42413,https://swissmadecorp.com/images/cartier-calibre-43mm-wsca0010-stainless-steel-mens-watch-pYDUKC7Gak.jpg,"in stock","8034.00 USD",201,Rolex,W2CA0008,false,used,adult,Blue,female,"Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
14244,"Patek Philippe Annual Calendar 38mm 5396G-011 18K White Gold Mens Watch","Pre-owned  Patek Philippe Annual Calendar 38mm 5396G-011 leather strap, 18k white gold bezel, on silvery opaline dial face watch.",https://swissmadecorp.com/product-details/patek-philippe-annual-calendar-5396g-011-silvery-opaline-dial-inizs-45914,https://swissmadecorp.com/images/patek-philippe-annual-calendar-5396g-011-83860.jpg,"in stock","30488.00 USD",201,Rolex,5396G-011,false,used,adult,"Silvery Opaline Dial",female,"18K White Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
14246,"Patek Philippe Calatrava 37mm 5196R 18K Rose Gold Mens Watch","Pre-owned  Patek Philippe Calatrava 37mm 5196R leather strap, 18k rose gold bezel, on silver face watch.",https://swissmadecorp.com/product-details/patek-philippe-calatrava-5196r-silver-knzsz-44614,https://swissmadecorp.com/images/patek-philippe-calatrava-37mm-5196r-18k-rose-gold-mens-watch-UbrexTmo23.jpg,"in stock","19055.00 USD",201,Rolex,5196R,false,used,adult,Silver,female,"18K Rose Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
14247,"Patek Philippe Calatrava 31mm 7119G-010 18K White Gold Unisex Watch","Pre-owned  Patek Philippe Calatrava 31mm 7119G-010 leather strap, 18k white gold bezel, on white face watch.",https://swissmadecorp.com/product-details/patek-philippe-calatrava-7119g-010-white-ezsz-34101,https://swissmadecorp.com/images/patek-philippe-calatrava-31mm-7119g-010-18k-white-gold-unisex-watch-34979.jpg,"in stock","13905.00 USD",201,Rolex,7119G-010,false,used,adult,White,female,"18K White Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
14245,"Patek Philippe Gondolo 42x32mm 5098P Platinum Mens Watch","Pre-owned  Patek Philippe Gondolo 42x32mm 5098P leather strap, platinum bezel, on silver guilloche face watch.",https://swissmadecorp.com/product-details/patek-philippe-gondolo-5098p-silver-guilloche-kgezs-13965,https://swissmadecorp.com/images/patek-philippe-gondolo-42x32mm-5098p-platinum-mens-watch-86788.jpg,"in stock","19570.00 USD",201,Rolex,5098P,false,used,adult,"Silver Guilloche",female,Platinum,"US:NY:Overnight:79.00 USD",US:NY:8.875:n
14248,"Patek Philippe Calatrava 36mm 5119J-001 18K Yellow Gold Mens Watch","Pre-owned  Patek Philippe Calatrava 36mm 5119J-001 leather strap, 18k yellow gold bezel, on white face watch.",https://swissmadecorp.com/product-details/patek-philippe-calatrava-5119j-001-white-kakzs-24782,https://swissmadecorp.com/images/patek-philippe-calatrava-36mm-5119j-18k-yellow-gold-mens-watch-48492.jpg,"in stock","15450.00 USD",201,Rolex,5119J-001,false,used,adult,White,female,"18K Yellow Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
14251,"Bulgari/Bvlgari Serpenti Spiga 35mm SP35S Stainless Steel Womens Watch","Pre-owned  Bulgari/Bvlgari Serpenti Spiga 35mm SP35S stainless steel strap, stainless steel bezel, on white face watch.",https://swissmadecorp.com/product-details/cartier-serpenti-spiga-sp35s-white-gazs-42280,https://swissmadecorp.com/images/cartier-serpenti-spiga-35mm-sp35s-stainless-steel-womens-watch-KLk02myT0M.jpg,"in stock","7725.00 USD",201,Rolex,SP35S,false,used,adult,White,female,"Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
14257,"Cartier  Tank Francaise 32x28mm W5000156 18K Yellow Gold Womens Watch","Pre-owned  Cartier  Tank Francaise 32x28mm W5000156 leather strap, 18k yellow gold bezel, on silver face watch.",https://swissmadecorp.com/product-details/cartier-tank-francaise-w5000156-silver-grzs-89041,https://swissmadecorp.com/images/cartier-tank-francaise-32x28mm-w5000156-18k-yellow-gold-womens-watch-mFE1xJSedV.jpg,"in stock","7725.00 USD",201,Rolex,W5000156,false,used,adult,Silver,female,"18K Yellow Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
